559.341125	     180.843994
572.053467	     181.651352
584.765747	     182.311905
597.478027	     182.825668
610.190308	     183.192627
622.902588	     183.412827
635.614929	     183.486221
648.327209	     183.412842
661.039551	     183.192657
673.751770	     182.825668
686.464111	     182.311905
699.176392	     181.651367
711.888733	     180.844025
724.601013	     179.889877
737.313293	     178.788971
750.025635	     177.541275
762.737915	     176.146790
775.450256	     174.605469
788.162476	     172.917419
800.874817	     171.082550
813.587097	     169.100922
826.299377	     166.972443
839.011719	     164.697205
851.723999	     162.275208
864.436340	     159.706390
877.148621	     156.990814
889.860962	     154.128418
902.573181	     151.119202
915.285461	     147.963287
927.997803	     144.660522
940.710083	     141.210999
953.422424	     137.614655
966.134705	     133.871521
978.846924	     129.981628
991.559326	     125.944946
1004.271545	     121.761444
1016.983887	     117.431122
1029.696167	     112.954102
1042.408569	     108.330200
1055.120728	     103.559662
1067.833008	      98.642212
1080.545410	      93.577942
1093.257690	      88.366943
1105.969971	      83.009155
1118.682251	      77.504517
1131.394653	      71.853149
1144.106934	      66.054993
1156.819092	      60.110168
1169.531494	      54.018311
1182.243774	      47.779785
1194.956055	      41.394470
1207.668335	      34.862427
1220.380615	      28.183472
1233.093018	      21.357788
1245.805176	      14.385376
1258.517578	       7.266052
1271.229858	       0.000000
1283.942139	      -7.412842
  0.000000	       0.000000
  0.088280	       0.050459
  0.176560	       0.099898
  0.264840	       0.148318
  0.353119	       0.195719
  0.441399	       0.242100
  0.529679	       0.287462
  0.617959	       0.331804
  0.706239	       0.375127
  0.794519	       0.417431
  0.882799	       0.458716
  0.971078	       0.498981
  1.059358	       0.538226
  1.147638	       0.576453
  1.235918	       0.613660
  1.324198	       0.649847
  1.412478	       0.685015
  1.500758	       0.719164
  1.589037	       0.752294
  1.677317	       0.784404
  1.765597	       0.815494
  1.853877	       0.845566
  1.942157	       0.874618
  2.030437	       0.902650
  2.118716	       0.929663
  2.206996	       0.955657
  2.295276	       0.980632
  2.383556	       1.004587
  2.471836	       1.027523
  2.560116	       1.049439
  2.648396	       1.070336
  2.736676	       1.090214
  2.824955	       1.109072
  2.913235	       1.126911
  3.001515	       1.143731
  3.089795	       1.159531
  3.178075	       1.174312
  3.266355	       1.188073
  3.354635	       1.200815
  3.442914	       1.212538
  3.531194	       1.223242
  3.619474	       1.232925
  3.707754	       1.241590
  3.796034	       1.249235
  3.884314	       1.255861
  3.972594	       1.261468
  4.060874	       1.266055
  4.149153	       1.269623
  4.237433	       1.272171
  4.325713	       1.273700
  4.413993	       1.274210
  4.502273	       1.273700
  4.590553	       1.272171
  4.678833	       1.269623
  4.767112	       1.266055
  4.855392	       1.261468
  4.943672	       1.255861
  5.031952	       1.249235
  5.120232	       1.241590
  5.208511	       1.232926
  5.296792	       1.223241
  5.385071	       1.212538
  5.473351	       1.200815
  5.561631	       1.188073
  5.649911	       1.174312
  5.738191	       1.159531
  5.826470	       1.143731
  5.914751	       1.126911
  6.003030	       1.109072
  6.091311	       1.090214
  6.179590	       1.070336
  6.267870	       1.049439
  6.356150	       1.027523
  6.444429	       1.004587
  6.532709	       0.980632
  6.620989	       0.955657
  6.709270	       0.929663
  6.797549	       0.902650
  6.885829	       0.874617
  6.974109	       0.845566
  7.062389	       0.815494
  7.150668	       0.784403
  7.238948	       0.752293
  7.327229	       0.719164
  7.415508	       0.685015
  7.503788	       0.649847
  7.592068	       0.613659
  7.680348	       0.576452
  7.768627	       0.538226
  7.856907	       0.498981
  7.945188	       0.458715
  8.033466	       0.417431
  8.121747	       0.375127
  8.210027	       0.331804
  8.298306	       0.287461
  8.386586	       0.242099
  8.474866	       0.195718
  8.563147	       0.148318
  8.651425	       0.099898
  8.739706	       0.050458
  8.827986	      -0.000000
  8.916265	      -0.051479
